date,price,volume,high,low,returns
2020-03-04,93.35998959179187,999577,94.10792261376713,90.72529325376428,-0.01849116132995121
2020-03-05,91.50159599427576,1000870,92.28364367602713,88.75387994169239,-0.02010646180388509
2020-03-06,93.00266962402652,1001045,94.9470987034522,92.22956014593919,0.016271783686204522
2020-03-07,95.43916120334694,1000487,99.05288381535625,93.62707023366124,0.025860790642345144
2020-03-08,95.47228310320067,1000355,99.75881985222655,92.52603600415206,0.0003469870578616252
2020-03-09,97.35976713854791,1000245,97.76929961892209,92.6387001971821,0.019577080843350636
2020-03-10,98.15118585605131,1000712,100.08036659063144,94.5802929045007,0.008095945808947569
2020-03-11,97.15630679149503,999119,97.64328122867234,92.6744681079347,-0.010187910931857225
2020-03-12,97.93905332947412,1000305,98.02030592175133,94.20653695809409,0.008024288609683516
2020-03-13,100.80856742632665,999176,104.14391304815531,97.82606042853209,0.028877965927970095
2020-03-14,100.88906527960577,1000268,103.92809333351723,99.92041236840545,0.0007982032954299001
2020-03-15,103.8917226923964,1000574,104.73853952069723,100.42856664892557,0.029327679203781543
2020-03-16,99.09262330311458,999797,100.25107965277083,96.00400747788836,-0.047294227169047964
2020-03-17,100.69910467628448,998696,100.81847215457891,97.66569937327894,0.016081907020421227
2020-03-18,100.99188449422564,1000670,105.20802908203893,98.51866460388702,0.002903253385743376
2020-03-19,100.57760600529808,999325,105.4792083426201,97.91905522389148,-0.004110533506053393
2020-03-20,100.87262621182855,998344,101.55583417292445,99.18582141046235,0.002928965771787695
2020-03-21,97.37718391178326,999018,98.5042041348754,94.84872353282562,-0.035266662548037786
2020-03-22,97.11171398832747,999157,101.32835085404118,96.1524643578798,-0.0027299253704429205
2020-03-23,97.85101990343564,998131,102.3837912801168,93.91166310434329,0.007584110501618113
2020-03-24,100.56525717539365,998103,102.67525395888386,99.6311218140668,0.02736072498762443
2020-03-25,99.73903120124425,999183,99.99148301830071,99.31530842932727,-0.008249755078260534
2020-03-26,98.3964786732047,1001360,98.59027955939739,96.25022503176858,-0.013552069252352972
2020-03-27,97.61429250810569,1000092,100.41557801367811,94.40128176009534,-0.00798109524642232
2020-03-28,99.32080071023371,999514,101.27193355075397,97.14708143339669,0.017331100200844496
2020-03-29,100.00871487228238,1000163,100.15198949528299,98.62482361868015,0.006902308382800371
2020-03-30,99.15305866083183,999902,102.0446215942837,96.3858396538781,-0.00859262760037982
2020-03-31,100.1626683472045,1000175,100.21927295839691,98.42483435532462,0.010130844530311656
2020-04-01,100.43011562046354,998946,104.38390846012565,95.74571512156291,0.0026665708152098233
2020-04-02,102.27170038163518,999056,103.83867067316609,97.55367601782976,0.01817088241801379
2020-04-03,101.0646647791416,998455,101.26809785808189,98.52606280014324,-0.011872443767153129
2020-04-04,100.55226972594704,1000780,103.51027728685496,98.90379573567981,-0.005082868238416083
2020-04-05,99.92299413190682,1000479,101.90988500239406,96.24017023819545,-0.006277858411598558
2020-04-06,97.3676727882194,1001818,102.10850678865899,97.18894009481181,-0.025905576661019225
2020-04-07,97.95716262829369,999713,100.62257047254245,95.63181139149913,0.006036013071033963
2020-04-08,98.48617329694872,1000112,99.84153598103478,96.83001309235242,0.005385898635386965
2020-04-09,98.56235534938742,1000058,102.05855362312342,94.02584609842037,0.0007732314141870589
2020-04-10,98.21071313990743,998381,99.54388429898248,98.15177184649303,-0.003574092598206846
2020-04-11,95.77152034268444,998692,100.10155808157322,93.12432428690452,-0.025149946176867388
2020-04-12,95.10444645551773,1000876,96.88633273450898,91.58242646116258,-0.006989634307326575
2020-04-13,94.57209218498618,997215,97.17220320541102,92.27863389361117,-0.005613300117998321
2020-04-14,93.26056029235366,999287,93.4963840922722,92.86232357017165,-0.013965124703918974
2020-04-15,93.03578860161461,998365,95.01801487225372,88.5121029863212,-0.002413056414051873
2020-04-16,93.75056583612333,1000151,97.65229347735216,91.32237728359716,0.007653457616729753
2020-04-17,96.96144246982438,999707,100.86728598443041,93.98382326010962,0.03367569875048115
2020-04-18,97.30614810592883,1000286,98.3975268514643,96.15496877795641,0.003548775138928484
2020-04-19,97.79533997191298,1001715,98.9008139524136,95.43114699147354,0.005014753049565002
2020-04-20,97.69899459392697,998615,101.6914899579024,95.60262089918584,-0.0009856591087427091
2020-04-21,94.34590301497816,999658,98.73486697070737,93.99259722269095,-0.034923420640784464
2020-04-22,94.32699307548253,1001282,94.77674852351204,93.8263037287844,-0.00020045210468211394
2020-04-23,94.45271808240597,1000907,96.5781811719198,90.49764029254025,0.0013319760342920262
2020-04-24,98.66821005270866,998289,100.33301053671005,97.48507978175114,0.0436634364230315
2020-04-25,98.34652564363499,998937,102.6279848692481,97.38785221126605,-0.0032655901987128644
2020-04-26,98.90369006131651,999555,99.31673617501203,96.40680977717385,0.005649331206174502
2020-04-27,98.85865872477588,1000406,99.90224009994046,95.05879320952502,-0.0004554086012360514
2020-04-28,96.77378626124286,998722,100.41474676474027,96.47404630381331,-0.021314985843516432
2020-04-29,98.7909306733514,1001757,99.04429902728502,95.94176111331025,0.020629651213865507
2020-04-30,100.15252119914122,1000303,102.61895420705697,99.55555987895374,0.013688430288743447
2020-05-01,101.60606806914086,998943,103.85210594211654,101.42083486853785,0.014409022425849294
2020-05-02,99.92387325286677,999712,101.59460630411081,99.66035425333114,-0.0166946298453432
2020-05-03,102.48825676700318,999619,104.51020820528102,98.21365550160893,0.025339595282700245
2020-05-04,99.85753173298018,999448,102.50345968177918,99.2685096816048,-0.026003736395630916
2020-05-05,100.92853493106593,999830,101.74286348445771,100.70068187805236,0.010668203959418143
2020-05-06,104.98076941331568,1000406,107.98319778348852,102.68221605940234,0.039364493487163976
2020-05-07,103.06328662733273,1000342,107.21381177801095,98.7140495718148,-0.018433952121314157
2020-05-08,101.98279410668036,998832,105.85896088621698,100.64473713511151,-0.01053911899117832
2020-05-09,102.16092240339086,1000871,102.94705021445635,100.00679490361107,0.0017451268641783813
2020-05-10,101.201252403102,997920,101.9564640660188,100.99924188837424,-0.00943810838935999
2020-05-11,98.29201309422449,998779,99.60998301752042,96.08497153464049,-0.029168358762454716
2020-05-12,98.39676016648714,999421,100.17318932898509,95.55499737826325,0.0010651048397800622
2020-05-13,96.44705165511897,1000565,98.41676848306524,93.69393654994371,-0.02001370812969583
2020-05-14,97.26376428162165,1001006,100.5692597756693,95.64711071019332,0.008432337263805323
2020-05-15,95.5847375142515,999430,95.85562672578979,94.07672970171537,-0.01741334963343455
2020-05-16,98.29106846677401,1000076,98.46146932402463,97.76706099532038,0.027920005194158826
2020-05-17,96.83393823183332,998711,98.731450394059,95.05801193558327,-0.014935628668982126
2020-05-18,96.22241106787607,999859,99.57654963620101,95.74373022150824,-0.006335240581225143
2020-05-19,97.6393950116759,999620,98.58374050468325,93.89689679867146,0.014618755570626973
2020-05-20,95.36710221545701,1001067,98.42602338723894,90.759563229381,-0.023547370919847488
2020-05-21,95.73016595307904,1000828,96.97383549129425,91.08689651690169,0.0037997840360413093
2020-05-22,98.01971139452165,999762,102.36240662735142,93.78001041969577,0.02363513261380934
2020-05-23,95.0335091553518,1000795,99.2895370812927,92.17873984411528,-0.030939037766360755
2020-05-24,95.31518277882837,1000099,96.73198198952245,91.9750256770178,0.0029595562355799743
2020-05-25,95.73117489270145,1002591,96.83205350694566,94.36602056386084,0.004354888273041979
2020-05-26,97.0853254685338,998566,99.08190446826133,94.02339789161465,0.014046233982474732
2020-05-27,94.78002012764863,999872,95.91989955188411,92.62069645429534,-0.024031606947639617
2020-05-28,92.3757025599512,998468,95.48129905565276,90.14936803955256,-0.02569464414130085
2020-05-29,93.22487392842886,998821,97.07536273211592,89.69269271308423,0.009150588967570705
2020-05-30,93.68888405790679,1000714,96.8419465885683,92.36825325133945,0.0049649751593285885
2020-05-31,94.07336816578442,999644,97.95083932187028,92.57741529167232,0.0040954413437752635
2020-06-01,94.63014835531575,999886,96.50851971559528,90.25519886181436,0.00590112802918874
2020-06-02,93.35122958132703,1001448,94.08084865233207,93.08879922849296,-0.013607076625216763
2020-06-03,93.6996217267739,1000895,97.15690795797734,91.42443422383003,0.003725110534176679
2020-06-04,94.15768043305577,1000552,95.85475259602488,89.86032012986372,0.004876676166537308
2020-06-05,92.81330202286466,999258,95.9284451149211,89.98081171345412,-0.014380858051773693
2020-06-06,96.0455178135191,999892,97.34522469105563,93.42152029453538,0.03423225270448782
2020-06-07,96.85078425081961,1000462,97.24414194259131,95.6413882697976,0.008349264414285074
2020-06-08,94.57584453126188,1000393,99.26955760999245,92.95256606700427,-0.023769387171380885
2020-06-09,95.697860975541,998087,96.44526848504663,91.62090043353562,0.011793846625486104
2020-06-10,93.83796939874273,998822,98.47554034797372,91.2141747019372,-0.019626381718590657
2020-06-11,95.18740460776402,1000034,99.83864162557657,92.73755593447328,0.01427806336624382
2020-06-12,97.24268672839577,997459,101.1023369882787,96.75851678398195,0.021362150430539906
2020-06-13,95.63158178905005,1000643,98.78466483564617,95.55494189130175,-0.016706659989929484
2020-06-14,97.34239577592813,998159,100.15465190431127,92.65202452389939,0.017731497608272306
2020-06-15,98.05107581142599,999576,102.29718522573775,96.20288084800094,0.007253908098888928
2020-06-16,99.54667712241887,999566,100.98731425267499,96.54428432597662,0.01513812632010847
2020-06-17,103.15351902311484,1000468,105.56566716555545,102.74237450719215,0.03559170355351071
2020-06-18,102.59290752548277,998940,105.77015841795424,99.08877348825673,-0.005449551610082537
2020-06-19,101.01350807872886,1000465,103.09029770153583,96.3034163405377,-0.0155145516631503
2020-06-20,99.18483264779064,999294,101.30484126819766,96.32996955880579,-0.01826914534688928
2020-06-21,97.52675713238098,998304,99.13733675998223,96.91177621158205,-0.016858333424099037
2020-06-22,97.30527296422622,999395,100.05040951110573,94.47504436322755,-0.0022735919084073686
2020-06-23,97.8836813407154,1000357,102.04654964355346,94.13303702052134,0.005926668049597517
2020-06-24,98.34319885677705,999075,99.33414612445499,96.34478374302799,0.004683541373944777
2020-06-25,99.8750201384228,1000329,104.54134606659818,95.48132949871287,0.015456215726379341
2020-06-26,99.82823692404037,1000415,103.26775720203084,96.59039314622311,-0.00046852731323898666
2020-06-27,102.63020949478083,1000942,106.85484460922048,98.01570425118204,0.02768125050868875
2020-06-28,102.02119426812371,1000233,104.85835620327015,98.84065644382514,-0.005951750276198098
2020-06-29,107.4682429656396,1000997,111.65690747886038,106.76277858194558,0.052014811009262196
2020-06-30,108.74264694812298,998694,108.83073065253824,107.0588121279494,0.011788663761506335
2020-07-01,106.81925144078568,1001831,111.19019065922278,105.7414721749427,-0.017845886194751692
2020-07-02,104.46784941783478,999633,104.67751043217147,99.72069193231363,-0.022258804223823425
2020-07-03,105.40917654403012,999829,110.09942835392646,101.40151929719018,0.008970333308381484
2020-07-04,104.8705515213006,1002099,110.07193554087564,101.32383802151558,-0.005122949374958274
2020-07-05,106.30763794270212,998651,107.87071880769302,104.70788701568482,0.013610388545570729
2020-07-06,107.25469021349203,1001409,108.3825727935211,106.2677069629091,0.00886915297312818
2020-07-07,107.03386401872115,999364,111.12985392932578,102.9855698742902,-0.0020610178992601647
2020-07-08,105.1418979785859,1001242,106.47208146473253,102.6492046600182,-0.017834423401321686
2020-07-09,101.85795724889564,1001709,106.26617805996598,100.70803412138534,-0.03173158038770474
2020-07-10,100.86947287801662,1000776,101.38815678103329,97.75955618289007,-0.009751933460641737
2020-07-11,102.55438453310407,1001137,103.20024741527564,102.34756386400866,0.01656590538367464
2020-07-12,102.93506749572344,1000855,107.97451906636468,101.256349639534,0.0037051380921360177
2020-07-13,100.26134464163012,998955,103.63934434224939,97.91243692568271,-0.02631815348143718
2020-07-14,100.5491715071788,997515,104.80686194599606,99.80531711156465,0.0028666532826555624
2020-07-15,101.27532986984416,998717,102.91765810373197,96.28926951855259,0.007195969678620351
2020-07-16,99.38077260988285,1001023,102.74224649415227,98.34175972770254,-0.0188841858095401
2020-07-17,99.62933157996794,1000016,102.58952738254865,98.97998181918958,0.0024979545671106607
2020-07-18,99.68500118206715,1000699,102.69125220393816,98.67053247486679,0.000558611142263743
2020-07-19,97.27986807179346,1000256,100.59970145272078,93.53915979314736,-0.024423164105763284
2020-07-20,97.93351501496123,999402,100.75086232599294,95.84995177139874,0.006696768179068613
2020-07-21,99.00507430089411,1000554,101.1290418885205,96.20612194458862,0.010882274159535577
2020-07-22,101.16123978483724,1000392,102.55687387725268,101.0549741664585,0.021544573023464686
2020-07-23,103.30976280145178,998873,107.27986055096514,103.13190828536915,0.021016203461328153
2020-07-24,100.31054905900992,998478,101.44542464353671,98.07449877462577,-0.02946101636816323
2020-07-25,98.30349388218373,1000948,101.70653624715143,94.28949069698753,-0.020211294927052315
2020-07-26,99.30121435668573,1000155,100.45972598860331,94.90594957411513,0.010098230572173073
2020-07-27,100.31062096410332,1000331,103.4469838468893,99.8757414822441,0.010113781179463821
2020-07-28,101.33707129780353,999583,105.12240747885824,98.60926429471763,0.010180718538175704
2020-07-29,109.43686509909902,1000152,110.63363321687723,104.43981540000716,0.07689550867109762
2020-07-30,110.69991680659791,1000798,111.0317027275209,108.55248922484428,0.011475279656918858
2020-07-31,113.28534327165322,1000743,114.02721354338664,108.58646077266336,0.02308670935156698
2020-08-01,115.50806962783096,1002531,119.00794662232076,114.73592327996553,0.01943059688426807
2020-08-02,117.05050416652173,999495,122.02191067207987,111.57608433601163,0.013265106773601154
2020-08-03,116.25545052243,999428,116.51700680867008,111.88759770679697,-0.006815571619704919
2020-08-04,118.07715709705809,999855,122.41148177440127,112.51965264815996,0.015548354904486139
2020-08-05,116.14786322275695,1001403,118.13003479301612,112.21848092791612,-0.016474222144714723
2020-08-06,115.55115319088335,999691,118.31587843982109,113.4515660200516,-0.005150745655675415
2020-08-07,114.35492824078315,1000576,119.66591159920095,108.99064620773723,-0.010406299282481157
2020-08-08,114.53365202124344,1000342,116.43474746146263,112.95556855792289,0.0015616665241955374
2020-08-09,120.09823338135244,1000924,122.89254056601382,118.10356672748031,0.047441335485054914
2020-08-10,115.3748173933033,1000250,115.45374769852896,111.33203523057128,-0.04012390931515952
2020-08-11,117.03340271317933,1000410,117.51089150613964,112.55502417891358,0.014273277228844528
2020-08-12,113.04391733776042,1000226,114.50552766038444,107.79074680767691,-0.034682995112736315
2020-08-13,111.90561937971039,1000171,112.06146049272014,110.7596923579158,-0.010120560287089297
2020-08-14,114.47980171439772,1000515,118.09378782106606,109.91206887237894,0.022742571264650735
2020-08-15,114.63193837846437,999310,117.07588188654248,110.39889009433142,0.0013280566623574686
2020-08-16,112.01016379310084,999995,115.08005549009926,111.65288185834716,-0.023136844524109357
2020-08-17,110.3049297298862,997936,111.26815200827706,108.16929866083731,-0.015340996235735815
2020-08-18,111.90041098646346,1000887,113.55615677236423,110.31833244357344,0.01436066901773625
2020-08-19,110.16182698148639,1000902,113.81823282872648,108.48466590922598,-0.015658849030284472
2020-08-20,110.67395110983304,999832,116.01564443189602,105.23462036526305,0.004638062281612676
2020-08-21,110.7876662706959,999499,111.06694410511024,107.22707579214813,0.0010269515070095991
2020-08-22,109.25280288315577,998376,114.1166520179884,105.33239629308808,-0.013950963543097217
2020-08-23,114.27904602108748,1000279,117.57531768875467,108.6986994251011,0.044978740267200834
2020-08-24,115.84433237872595,1000411,119.11067666503124,113.65949794568242,0.013604098021425592
2020-08-25,110.85066513105505,1000392,113.62347554998355,106.40643933096551,-0.044063391291810916
2020-08-26,111.31244557372784,998629,111.69866684424525,108.89401036358129,0.004157135775060716
2020-08-27,109.75238576413382,1001126,110.24559570928446,104.98071601493675,-0.014114282210739404
2020-08-28,111.78670310198139,1000203,115.14540170033281,110.77694755529635,0.01836582907180606
2020-08-29,109.90925001510179,998987,111.78297505873692,104.70127616656109,-0.016937593530570005
2020-08-30,109.66527253330344,999519,114.69489515867032,108.46568958203066,-0.0022222758758507766
2020-08-31,110.88915716161318,999321,113.14348126149714,109.0804413082157,0.011098368711243367
2020-09-01,112.99254706539071,999406,113.80203391369352,108.72034273525104,0.018790743098246132
2020-09-02,110.10944566519674,999274,114.044310393366,107.94163764691734,-0.02584702962377161
2020-09-03,109.35239609932985,1001311,110.95634107625541,106.02692753011569,-0.0068991726548128796
2020-09-04,108.26972549948445,998994,111.11435179626207,105.86303295322786,-0.009950087098599347
2020-09-05,106.7800173692976,999883,110.50574721715297,102.81650363045303,-0.013854766250124051
2020-09-06,110.91261402217246,998727,115.90514631636094,109.64637321901452,0.03797182446173508
2020-09-07,111.93494997094174,1000682,116.36864405881906,111.60777537710365,0.009175268534239223
2020-09-08,108.93485685471138,999822,112.61882166025214,107.30121855569897,-0.027167838698034075
2020-09-09,111.1581199830185,1000814,114.9354573246745,108.52195700909698,0.020203631985739712
2020-09-10,116.32993736473415,1000314,121.83190509433472,115.35264925735447,0.04547674938103352
2020-09-11,118.99243001509721,1000763,120.75247142600402,116.88152043214802,0.022629436368530875
2020-09-12,115.16249461024506,1002477,115.1688981873388,112.85934250082393,-0.032715750135857924
2020-09-13,114.02678868025372,997904,115.57729393401021,113.69957829864308,-0.009910718421428655
2020-09-14,117.23086609051069,999282,118.50804584787565,113.81178539543535,0.02771179580378469
2020-09-15,115.51525166675125,1001572,119.33785109981142,110.40749398465421,-0.01474263470918391
2020-09-16,116.70660892762248,999317,120.40452551995917,115.82113888764498,0.010260599152616123
2020-09-17,118.74924856270859,999859,122.2729032250672,115.1997859438988,0.017350945542212948
2020-09-18,116.45713231812282,998065,116.55171555888006,112.5864512409555,-0.01949087264553384
2020-09-19,116.39705562536331,997077,120.63843661248512,113.95658951924293,-0.0005160026935575601
2020-09-20,108.30960274406334,1001574,110.06167526665966,104.51282268545107,-0.07201342158959534
2020-09-21,105.97712570027429,1000091,109.50116180750808,103.80071827959355,-0.021770542528577685
2020-09-22,105.48053514990634,999558,108.4159446744714,102.81906459028349,-0.004696840599511809
2020-09-23,102.69246991375783,1001974,104.4522641761588,102.65471479842383,-0.02678764188887417
2020-09-24,106.45995380619917,999770,107.17630296516488,102.77792923631928,0.0360301007808399
2020-09-25,103.22870646566874,999265,103.71604349923903,99.81522900176853,-0.03082191604272655
2020-09-26,102.33026773456257,999044,106.58474241724112,102.13378913166022,-0.008741476315089258
2020-09-27,102.72361711778612,999899,107.44067299152121,100.83221796600405,0.0038365512166382842
2020-09-28,106.07540473920974,1000309,109.52173124197093,100.88284480098227,0.032108153980066945
2020-09-29,102.85175939792225,998599,103.38367843268064,100.68808461276143,-0.030861484277649787
2020-09-30,105.58609880845313,999152,107.7085230807556,102.93617595131813,0.026238000137201567
2020-10-01,105.72459908450864,1001182,109.57793931891365,100.91449902619166,0.0013108687564757915
2020-10-02,103.57085388354929,1000065,107.60918962520665,99.85648263647266,-0.02058163421844661
2020-10-03,104.73921565773952,1001235,105.35832194648488,101.69093720815208,0.011217643280727607
2020-10-04,105.31886248262737,998103,105.31902424632,101.11766840651953,0.005518933632920664
2020-10-05,104.06113144678471,1000122,107.76642078376004,99.56378486319264,-0.012014005160901675
2020-10-06,104.34842234890756,999883,106.20893476789826,101.96464487511665,0.0027569857414366794
2020-10-07,103.59885530879038,1001179,104.9170540414458,101.13782117106192,-0.007209233946201543
2020-10-08,103.99013085392113,999894,104.05719133247598,101.98285648818548,0.0037697183817329005
2020-10-09,105.63543761205112,1000436,108.48917582579027,100.52951630489578,0.015697899420960226
2020-10-10,109.44160442703088,998009,114.09916953174422,105.62665475593491,0.03539721567740717
2020-10-11,106.635874210265,1000974,111.74176859884963,106.19214598928718,-0.025971127930477955
2020-10-12,111.75316896149197,999058,114.91435851424184,106.9312453319397,0.04687260451783981
2020-10-13,107.16315725141965,998896,109.91972225963787,104.58824122599115,-0.041940083480627166
2020-10-14,106.96257779457493,1000782,107.41747030706583,106.59487304135511,-0.001873474157317645
2020-10-15,108.4928212211847,999072,111.4702591577313,105.51080242685302,0.014204973880632465
2020-10-16,109.31848254765126,1001356,111.39541936326881,107.03829425011583,0.007581473201867084
2020-10-17,108.00183547651238,999201,111.2804217124111,103.2619081358334,-0.012117258000711395
2020-10-18,107.67883998308884,996618,109.77172009359928,106.58054486911539,-0.002995129111088346
2020-10-19,106.69186396655991,999899,107.9737620360824,102.2830114821041,-0.009208189106104214
2020-10-20,105.49295535636469,1000108,105.9938637333683,102.55134394626587,-0.011300727102177
2020-10-21,107.61852442702077,998532,109.31307734309624,107.32467041450349,0.01994861619893129
2020-10-22,108.63126803261265,1001043,109.15620057748666,103.35262866188646,0.009366492315772135
2020-10-23,107.17734721081558,999068,108.12531450676543,104.4303101106753,-0.013474372353080355
2020-10-24,109.45472177409152,999368,114.85815200083275,107.86282951656948,0.021026050987011935
2020-10-25,110.37112968232431,1000219,112.8219402459104,107.78068151077598,0.008337629181561113
2020-10-26,112.5047260550332,1000939,115.49663042438587,107.67907330859255,0.01914663699665553
2020-10-27,114.23107116957217,1001664,119.22079018613405,112.48960064449942,0.015228106866904234
2020-10-28,112.38769611900538,998862,117.98218087169937,111.30497330412277,-0.016268870672640823
2020-10-29,111.22905865570593,1000920,114.46979763899029,110.51123499092392,-0.010362799809505496
2020-10-30,113.22543332153363,1001218,117.82506834404006,111.53917034895247,0.01778914999355674
2020-10-31,114.9208835823707,998770,116.79950115217551,110.43869281240171,0.014863106236643553
2020-11-01,115.0797361570039,998985,116.83898285473552,112.36600427343602,0.0013813232335762038
2020-11-02,115.58306359215061,1000446,117.91035008177612,114.26841255886286,0.004364190797693901
2020-11-03,118.96981643671313,999832,122.97021971634516,117.98126649180777,0.028880380763232516
2020-11-04,117.68463027957226,998319,121.69880411606142,115.72677300826028,-0.010861395671120988
2020-11-05,119.28621266194584,1000962,121.16639857399714,113.6802117304363,0.013517331912632713
2020-11-06,118.99749336370819,1000387,119.79007571687963,116.95652741595788,-0.0024233250719936095
2020-11-07,118.67298424549399,1001373,122.42540179451602,112.8098026005761,-0.0027307499285038617
2020-11-08,121.68783111845794,998884,122.46861591076578,118.7354990307226,0.0250873253937014
2020-11-09,124.063360863815,1000168,127.65184710408846,122.95197697138471,0.019333405625745925
2020-11-10,126.44952785456015,1000653,130.83367288939135,120.8153156615822,0.01905082944805425
2020-11-11,130.19719624059476,998270,134.75807886481903,127.2003472977724,0.029206956034024678
2020-11-12,130.50619199557966,998999,135.42283079243245,125.87536676512153,0.0023704785869265166
